Ticker,Total_Trades,Win_Rate_Pct,Net_PnL,Final_Capital,Avg_Days_Held
MRK,189,73.54497354497354,342395.61389737204,352395.61389737204,48.63492063492063
UBCP,84,73.80952380952381,341218.95116341114,351218.95116341114,60.26190476190476
POWI,83,73.49397590361446,339152.2547585964,349152.2547585964,57.57831325301205
LOW,133,70.67669172932331,338976.50175251067,348976.50175251067,51.421052631578945
CIX,89,82.02247191011236,336710.8462972641,346710.8462972641,55.842696629213485
LSTR,88,78.4090909090909,336301.6204531193,346301.6204531193,53.84090909090909
GD,183,71.03825136612022,335542.53554362804,345542.53554362804,53.01092896174863
EGO,70,72.85714285714285,334776.87635421753,344776.87635421753,55.214285714285715
RJF,125,72.8,334251.4601787776,344251.4601787776,54.712
MGEE,104,78.84615384615384,330856.5421985388,340856.5421985388,65.01923076923077
ODFL,86,75.5813953488372,329958.72582155466,339958.72582155466,64.5813953488372
CMTV,118,82.20338983050848,329778.15900588036,339778.15900588036,30.54237288135593
FWRD,102,79.41176470588235,327288.33737528324,337288.33737528324,47.55882352941177
AROW,98,77.55102040816327,326416.0792618096,336416.0792618096,70.3265306122449
TGT,150,72.0,325703.3353626132,335703.3353626132,56.406666666666666
SMCI,59,69.49152542372882,325394.5731316209,335394.5731316209,50.779661016949156
ATLO,77,81.81818181818183,321877.97296237946,331877.97296237946,56.064935064935064
ICUI,99,73.73737373737373,321770.5843012333,331770.5843012333,54.26262626262626
DE,154,68.18181818181817,320186.27860045433,330186.27860045433,53.577922077922075
GWW,159,72.95597484276729,320055.9386023283,330055.9386023283,48.81761006289308
IAC,100,71.0,319882.1139383167,329882.1139383167,51.32
PG,184,73.91304347826086,318541.059880808,328541.059880808,50.94565217391305
BHE,114,66.66666666666666,318399.95019334555,328399.95019334555,52.00877192982456
ITIC,98,72.44897959183673,317732.7611644268,327732.7611644268,65.61224489795919
BLK,76,77.63157894736842,316242.67008018494,326242.67008018494,47.11842105263158
RGR,176,67.61363636363636,314897.05687568337,324897.05687568337,50.27272727272727
HPQ,184,66.84782608695652,312784.2449896727,322784.2449896727,54.494565217391305
PPG,135,74.81481481481481,310639.13706463575,320639.13706463575,49.303703703703704
AXGN,107,63.55140186915887,310303.1599665582,320303.1599665582,72.13084112149532
TRMK,109,69.72477064220183,309516.78657087684,319516.78657087684,74.30275229357798
OMC,140,76.42857142857142,308132.882663846,318132.882663846,49.357142857142854
MDU,165,75.75757575757575,305172.9041615799,315172.9041615799,50.18181818181818
OXM,152,70.39473684210526,302613.4461721182,312613.4461721182,53.026315789473685
FSS,138,68.84057971014492,302496.5642104149,312496.5642104149,49.572463768115945
UVV,160,72.5,299851.58456498384,309851.58456498384,52.03125
ELME,123,74.79674796747967,299473.5273835957,309473.5273835957,58.2520325203252
WELL,119,79.83193277310924,298730.52817067504,308730.52817067504,51.747899159663866
CTAS,109,72.47706422018348,297192.3346863389,307192.3346863389,49.211009174311926
LINK,80,61.25000000000001,295978.2422839673,305978.2422839673,60.3375
HLIO,90,71.11111111111111,295813.3980355263,305813.3980355263,55.18888888888889
COHR,106,67.9245283018868,291368.7038309723,301368.7038309723,58.216981132075475
NNN,92,80.43478260869566,290339.51324903965,300339.51324903965,67.66304347826087
STRS,83,68.67469879518072,289792.8535835743,299792.8535835743,64.7710843373494
QDEL,108,65.74074074074075,289329.71066761017,299329.71066761017,57.25
ACIW,92,76.08695652173914,288379.1455538273,298379.1455538273,55.76086956521739
CP,120,79.16666666666666,287251.203037858,297251.203037858,53.675
ALKS,113,70.79646017699115,286244.486289978,296244.486289978,49.13274336283186
WFC,155,72.25806451612902,285961.903649576,295961.903649576,50.380645161290325
PAG,94,71.27659574468085,281239.7533402443,291239.7533402443,51.53191489361702
FLO,133,71.42857142857143,280043.81732329726,290043.81732329726,51.65413533834587
EBAY,81,75.30864197530865,278425.6875690222,288425.6875690222,51.72839506172839
PEG,133,75.93984962406014,278113.3746045232,288113.3746045232,49.36842105263158
APOG,159,69.18238993710692,277937.2331645489,287937.2331645489,53.64779874213836
BYFC,122,61.47540983606557,277858.21387958527,287858.21387958527,49.64754098360656
HDSN,93,70.96774193548387,275827.1807959676,285827.1807959676,68.96774193548387
AZO,96,76.04166666666666,275634.5149459839,285634.5149459839,47.583333333333336
RUSHB,81,79.01234567901234,274051.6356025934,284051.6356025934,60.81481481481482
LMT,184,75.54347826086956,273981.56658715755,283981.56658715755,55.30434782608695
KRYS,25,88.0,273565.7218570709,283565.7218570709,54.32
MCHP,82,74.39024390243902,272689.86186280847,282689.86186280847,60.40243902439025
LUCYW,13,61.53846153846154,272668.02554083616,282668.02554083616,53.69230769230769
NPKI,108,74.07407407407408,270970.56055152416,280970.56055152416,58.879629629629626
ROK,124,72.58064516129032,270802.2047048211,280802.2047048211,47.41935483870968
RGCO,72,83.33333333333334,270800.80744349957,280800.80744349957,65.90277777777777
MYSEW,18,66.66666666666666,270745.483289659,280745.483289659,50.72222222222222
PNFP,76,75.0,270586.3133597374,280586.3133597374,54.5921052631579
FFBC,107,77.57009345794393,270191.03845632076,280191.03845632076,60.57943925233645
SO,107,77.57009345794393,268072.13892024755,278072.13892024755,57.88785046728972
EQT,136,69.85294117647058,264932.12089431286,274932.12089431286,50.99264705882353
BELFB,85,70.58823529411765,263661.21442604065,273661.21442604065,55.50588235294118
ELLO,106,64.15094339622641,263270.21671772003,273270.21671772003,54.68867924528302
MATX,158,70.88607594936708,262496.94462907314,272496.94462907314,54.79113924050633
ELS,85,80.0,261370.80421304703,271370.804213047,60.21176470588235
SKYW,112,71.42857142857143,261365.10546702147,271365.10546702147,61.42857142857143
RAND,138,60.86956521739131,258826.07560634613,268826.07560634613,64.1086956521739
JJSF,110,74.54545454545455,258000.4506289959,268000.4506289959,57.972727272727276
ASND,37,72.97297297297297,256808.48789691925,266808.48789691925,42.810810810810814
CHDN,90,73.33333333333333,256269.7685406208,266269.7685406208,62.15555555555556
WAFD,117,75.21367521367522,255208.60862451792,265208.6086245179,56.34188034188034
ACGL,82,82.92682926829268,254386.69445240498,264386.694452405,50.75609756097561
GATX,164,72.5609756097561,253473.79421758652,263473.7942175865,51.103658536585364
CAG,135,68.88888888888889,253143.42680259794,263143.42680259794,50.94814814814815
USB,161,69.56521739130434,252450.2765564695,262450.2765564695,52.15527950310559
WMK,139,71.94244604316546,252443.79475045204,262443.79475045204,56.25179856115108
AJG,132,71.96969696969697,249277.38318288326,259277.38318288326,45.61363636363637
PGR,142,72.53521126760563,248081.66184909642,258081.66184909642,46.38028169014085
ARTNA,79,82.27848101265823,247244.1118028164,257244.1118028164,60.22784810126582
BCS,120,75.0,246790.61835837364,256790.61835837364,49.391666666666666
LNT,151,72.84768211920529,245118.69270455837,255118.69270455837,51.4635761589404
ALB,94,73.40425531914893,243594.93915081024,253594.93915081024,51.819148936170215
ELTK,86,72.09302325581395,243572.73600566387,253572.73600566387,71.55813953488372
ORI,139,71.22302158273382,243521.8948174417,253521.8948174417,48.49640287769784
BRC,106,77.35849056603774,242413.6387131214,252413.6387131214,52.06603773584906
EPAC,85,76.47058823529412,241645.71439909935,251645.71439909935,48.31764705882353
ASTE,112,73.21428571428571,241281.14652574062,251281.14652574062,55.098214285714285
SNPS,96,76.04166666666666,241001.17226982117,251001.17226982117,50.03125
TRP,130,78.46153846153847,239456.7267267704,249456.7267267704,46.42307692307692
APD,133,72.18045112781954,239253.84750533104,249253.84750533104,52.83458646616541
TEVA,147,70.74829931972789,238844.97268684953,248844.97268684953,50.795918367346935
DGICA,61,81.9672131147541,238791.66018295288,248791.66018295288,66.04918032786885
ETN,158,74.68354430379746,238607.1859973967,248607.1859973967,47.18987341772152
TGS,91,76.92307692307693,236768.88681784272,246768.88681784272,58.043956043956044
LTC,93,78.49462365591397,236529.20224368572,246529.20224368572,53.075268817204304
FELE,116,68.10344827586206,236234.93842935562,246234.93842935562,62.26724137931034
OFIX,109,72.47706422018348,235393.3103132248,245393.3103132248,55.63302752293578
CMC,132,68.18181818181817,235243.0414262563,245243.0414262563,53.878787878787875
WST,148,73.64864864864865,233806.42600786686,243806.42600786686,46.229729729729726
BIIB,101,75.24752475247524,233499.54575029016,243499.54575029016,57.613861386138616
CBU,103,70.87378640776699,233479.25441604853,243479.25441604853,67.7378640776699
HRB,146,69.86301369863014,232905.41815904528,242905.41815904528,57.76027397260274
TSCO,86,72.09302325581395,232391.42304690182,242391.42304690182,56.30232558139535
GTY,172,67.44186046511628,231054.64575567842,241054.64575567842,52.58139534883721
SYPR,92,71.73913043478261,230765.3225644827,240765.3225644827,70.01086956521739
NBTB,73,72.6027397260274,229179.960416317,239179.960416317,73.3013698630137
MAS,131,67.93893129770993,226444.56394195557,236444.56394195557,54.51908396946565
BANFP,95,89.47368421052632,226405.15941905975,236405.15941905975,32.71578947368421
SMTC,126,65.87301587301587,226171.8755865395,236171.8755865395,63.56349206349206
IFF,136,72.05882352941177,225920.8983256817,235920.8983256817,55.97794117647059
TLSIW,19,73.68421052631578,225210.37025114894,235210.37025114894,52.421052631578945
KINS,93,73.11827956989248,225003.1167023182,235003.1167023182,52.89247311827957
SHEN,73,68.4931506849315,222170.72426903248,232170.72426903248,60.726027397260275
RCUS,29,68.96551724137932,221226.05204868317,231226.05204868317,56.310344827586206
AGYS,141,67.37588652482269,220744.1339315176,230744.1339315176,52.765957446808514
CW,145,71.03448275862068,219963.49150568247,229963.49150568247,48.206896551724135
CEVA,75,76.0,218899.9991645813,228899.9991645813,50.6
UTMD,69,79.71014492753623,217808.02931284904,227808.02931284904,67.42028985507247
AGM,107,75.70093457943925,217055.82412433624,227055.82412433624,45.86915887850467
MCI,110,75.45454545454545,215992.7630303353,225992.7630303353,55.21818181818182
HMC,136,69.11764705882352,215940.70991003513,225940.70991003513,53.9485294117647
NYT,157,69.42675159235668,214752.08030238748,224752.08030238748,57.611464968152866
FCFS,94,75.53191489361703,214629.71314817667,224629.71314817667,58.43617021276596
WTS,108,75.92592592592592,214562.26760816574,224562.26760816574,56.76851851851852
WDS,87,72.41379310344827,214291.36486375332,224291.36486375332,55.58620689655172
ATO,112,75.89285714285714,214047.9516301155,224047.9516301155,52.392857142857146
LYTS,113,67.2566371681416,212357.28380799294,222357.28380799294,56.51327433628319
PH,136,75.0,211995.65537309647,221995.65537309647,50.01470588235294
EGP,153,67.97385620915033,211746.12591344118,221746.12591344118,51.01960784313726
FTI,73,76.71232876712328,209306.00209641457,219306.00209641457,47.28767123287671
CPK,111,76.57657657657657,209107.60398587584,219107.60398587584,60.585585585585584
EG,80,76.25,209073.06891155243,219073.06891155243,59.8125
NEE,153,72.54901960784314,208848.20732809603,218848.20732809603,47.01960784313726
UTL,120,74.16666666666667,207937.69959867,217937.69959867,54.38333333333333
RELX,95,83.15789473684211,207857.47348070145,217857.47348070145,44.0
NICE,94,73.40425531914893,206286.44033432007,216286.44033432007,49.329787234042556
ISRG,72,79.16666666666666,205982.48951339722,215982.48951339722,49.27777777777778
COP,128,74.21875,203632.88833916187,213632.88833916187,53.4375
TLF,81,64.19753086419753,203070.81281283498,213070.81281283498,68.80246913580247
PAYS,55,61.81818181818181,202181.11246079206,212181.11246079206,64.45454545454545
UFPI,76,71.05263157894737,200833.73755383492,210833.73755383492,69.60526315789474
PII,111,80.18018018018019,200218.41235512495,210218.41235512495,53.909909909909906
EA,97,76.28865979381443,199869.55702376366,209869.55702376366,56.55670103092783
IRM,93,70.96774193548387,199679.25983524323,209679.25983524323,49.623655913978496
NSSC,125,69.6,196449.2778520137,206449.2778520137,60.672
NATH,82,81.70731707317073,196136.43919885159,206136.43919885159,70.45121951219512
PNR,171,70.17543859649122,196079.13520370424,206079.13520370424,47.485380116959064
AMS,109,63.30275229357798,196019.95618711412,206019.95618711412,80.56880733944953
CCNE,98,78.57142857142857,194985.87462878227,204985.87462878227,51.56122448979592
MOD,126,69.84126984126983,194135.34723997116,204135.34723997116,58.05555555555556
NTRS,143,70.62937062937063,193777.2258209288,203777.2258209288,45.57342657342657
SYBT,91,78.02197802197803,193509.52127605677,203509.52127605677,60.395604395604394
RRC,126,72.22222222222221,192944.28135836124,202944.28135836124,69.12698412698413
PSA,121,75.20661157024794,191003.47262573242,201003.47262573242,53.18181818181818
EGAN,82,54.87804878048781,190399.15953999758,200399.15953999758,67.8170731707317
POOL,80,77.5,190095.59022963047,200095.59022963047,50.4375
SSB,78,78.2051282051282,189076.206823349,199076.206823349,59.69230769230769
BVFL,108,71.29629629629629,188342.1749920845,198342.1749920845,31.72222222222222
EL,94,78.72340425531915,187194.7376832962,197194.7376832962,50.797872340425535
ENTG,78,75.64102564102564,185445.2438802123,195445.2438802123,51.34615384615385
SF,137,67.15328467153284,183480.14815202355,193480.14815202355,54.88321167883212
SKY,161,66.45962732919256,183031.52112865448,193031.52112865448,58.732919254658384
CSL,161,65.83850931677019,182462.3597919941,192462.3597919941,50.5527950310559
KOSS,131,63.358778625954194,181994.65979802608,191994.65979802608,71.49618320610686
CWCO,87,67.81609195402298,181194.32840192318,191194.32840192318,55.367816091954026
STKE,17,64.70588235294117,181098.27109321952,191098.27109321952,63.705882352941174
NEWP,71,67.6056338028169,180927.600954175,190927.600954175,42.95774647887324
HDB,73,75.34246575342466,179536.761431396,189536.761431396,47.10958904109589
B,121,68.59504132231406,179161.57538214326,189161.57538214326,56.59504132231405
UHS,137,72.26277372262774,179098.26340574026,189098.26340574026,50.53284671532847
DUK,130,73.84615384615385,178576.52189058065,188576.52189058065,49.40769230769231
ODC,142,66.90140845070422,177805.98578572273,187805.98578572273,52.26056338028169
RUSHA,63,76.19047619047619,177759.62040185928,187759.62040185928,54.523809523809526
CPHC,48,79.16666666666666,177681.4184193611,187681.4184193611,71.70833333333333
TYL,119,68.90756302521008,177591.88694953918,187591.88694953918,60.94957983193277
RNR,91,76.92307692307693,177452.360370636,187452.360370636,51.34065934065934
ALNY,70,67.14285714285714,177198.69047355652,187198.69047355652,50.84285714285714
T,121,75.20661157024794,177174.75598879158,187174.75598879158,51.239669421487605
AMBO,24,66.66666666666666,176951.93793010712,186951.93793010712,79.95833333333333
OTTR,153,69.28104575163398,175905.44751894474,185905.44751894474,50.588235294117645
SNA,156,70.51282051282051,175757.14111077785,185757.14111077785,50.3525641025641
ORLY,83,73.49397590361446,175135.86127096415,185135.86127096415,54.40963855421687
KEQU,150,68.66666666666667,175073.39571130276,185073.39571130276,55.49333333333333
ASML,86,73.25581395348837,174596.15754461288,184596.15754461288,51.95348837209303
EXPO,82,78.04878048780488,174342.13080221415,184342.13080221415,66.47560975609755
PHM,131,69.46564885496184,173608.4791276455,183608.4791276455,56.847328244274806
ULBI,91,59.34065934065934,173560.41976189613,183560.41976189613,77.31868131868131
QGEN,92,73.91304347826086,172850.9382109642,182850.9382109642,53.51086956521739
DHIL,73,69.86301369863014,172688.7126405239,182688.7126405239,61.082191780821915
CVCO,66,75.75757575757575,172549.57764720917,182549.57764720917,53.78787878787879
CDNS,113,69.91150442477876,172326.11293888092,182326.11293888092,48.51327433628319
FDS,91,75.82417582417582,171275.3294005394,181275.3294005394,46.824175824175825
BKH,162,71.60493827160494,169893.98568075895,179893.98568075895,49.870370370370374
PPSI,38,57.89473684210527,169805.7897555828,179805.7897555828,64.52631578947368
CADL,18,61.111111111111114,169753.39091181755,179753.39091181755,52.72222222222222
NVO,125,73.6,169231.99548648298,179231.99548648298,49.936
TSM,73,76.71232876712328,168109.3359953165,178109.3359953165,59.821917808219176
VZ,121,76.03305785123968,167683.21315455437,177683.21315455437,52.48760330578512
CHD,130,71.53846153846153,167665.0309367776,177665.0309367776,50.60769230769231
